FechaElección ;Ganador;Inflación12Meses;InflaciónMensual;Ticker;Sector;Retorno;;
5/11/1996;D;3.26%;0.19%;MRK;Health Care;0.001659144;;
5/11/1996;D;3.26%;0.19%;AMD;Information Technology;0.006622517;;
5/11/1996;D;3.26%;0.19%;WFC;Financials;0.014204942;;
5/11/1996;D;3.26%;0.19%;CSCO;Information Technology;0.018556748;;
5/11/1996;D;3.26%;0.19%;PEP;Consumer Staples;0.004183608;;
5/11/1996;D;3.26%;0.19%;ACN;Information Technology;;;
5/11/1996;D;3.26%;0.19%;LIN;Industrials;0.005649774;;
5/11/1996;D;3.26%;0.19%;ADBE;Information Technology;-0.014814549;;
5/11/1996;D;3.26%;0.19%;BX;Information Technology;;;
5/11/1996;D;3.26%;0.19%;MCD;Consumer Discretionary;0.008311052;;
5/11/1996;D;3.26%;0.19%;TMO;Health Care;-0.010489477;;
5/11/1996;D;3.26%;0.19%;NOW;Information Technology;;;
5/11/1996;D;3.26%;0.19%;AXP;Financials;0.018421071;;
5/11/1996;D;3.26%;0.19%;ABT;Health Care;0.014925464;;
5/11/1996;D;3.26%;0.19%;TXN;Information Technology;-0.007633776;;
5/11/1996;D;3.26%;0.19%;GE;Industrials;0.014120546;;
5/11/1996;D;3.26%;0.19%;IBM;Information Technology;0.011650519;;
5/11/1996;D;3.26%;0.19%;PM;Consumer Staples;;;
5/11/1996;D;3.26%;0.19%;INTU;Information Technology;0.077625317;;
5/11/1996;D;3.26%;0.19%;ISRG;Health Care;;;
5/11/1996;D;3.26%;0.19%;CAT;Industrials;0.008817928;;
5/11/1996;D;3.26%;0.19%;QCOM;Information Technology;0.006389634;;
5/11/1996;D;3.26%;0.19%;GS;Financials;;;
5/11/1996;D;3.26%;0.19%;DIS;Consumer Discretionary;0.011215216;;
5/11/1996;D;3.26%;0.19%;DHR;Industrials;0.006173219;;
5/11/1996;D;3.26%;0.19%;AMGN;Health Care;0.004246131;;
5/11/1996;D;3.26%;0.19%;VZ;Telecommunications Services;0.01855628;;
5/11/1996;D;3.26%;0.19%;CMCSA;Consumer Discretionary;0.008333308;;
5/11/1996;D;3.26%;0.19%;RTX;Industrials;0.000960288;;
5/11/1996;D;3.26%;0.19%;BKNG;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;BLK;Financials;;;
5/11/1996;D;3.26%;0.19%;T;Telecommunications Services;0.015625197;;
5/11/1996;D;3.26%;0.19%;AMAT;Information Technology;0.054632021;;
5/11/1996;D;3.26%;0.19%;NEE;Utilities;0.018867519;;
5/11/1996;D;3.26%;0.19%;SPGI;Financials;-0.002660581;;
5/11/1996;D;3.26%;0.19%;LOW;Consumer Discretionary;0.027777894;;
5/11/1996;D;3.26%;0.19%;PGR;Financials;0.00181141;;
5/11/1996;D;3.26%;0.19%;UBER;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;PFE;Health Care;0.023810056;;
5/11/1996;D;3.26%;0.19%;UNP;Industrials;0.006696554;;
5/11/1996;D;3.26%;0.19%;ETN;Industrials;0.028688299;;
5/11/1996;D;3.26%;0.19%;SYK;Health Care;0.028199323;;
5/11/1996;D;3.26%;0.19%;HON;Industrials;0.02234622;;
5/11/1996;D;3.26%;0.19%;KKR;Financials;;;
5/11/1996;D;3.26%;0.19%;SCHW;Financials;0.020000288;;
5/11/1996;D;3.26%;0.19%;LMT;Industrials;0;;
5/11/1996;D;3.26%;0.19%;VRTX;Health Care;-0.011363636;;
5/11/1996;D;3.26%;0.19%;PLTR;Information Technology;;;
5/11/1996;D;3.26%;0.19%;TJX;Consumer Discretionary;0.057904333;;
5/11/1996;D;3.26%;0.19%;BSX;Health Care;0.016091954;;
5/11/1996;D;3.26%;0.19%;C;Financials;0.04063243;;
5/11/1996;D;3.26%;0.19%;COP;Energy;-0.01257854;;
5/11/1996;D;3.26%;0.19%;PANW;Information Technology;;;
5/11/1996;D;3.26%;0.19%;ANET;Information Technology;;;
5/11/1996;D;3.26%;0.19%;ADP;Information Technology;0.003003101;;
5/11/1996;D;3.26%;0.19%;MU;Information Technology;0.017857143;;
5/11/1996;D;3.26%;0.19%;GILD;Health Care;0.023255579;;
5/11/1996;D;3.26%;0.19%;FI;Financials;-0.006535823;;
5/11/1996;D;3.26%;0.19%;UPS;Industrials;;;
5/11/1996;D;3.26%;0.19%;CB;Financials;0.01739074;;
5/11/1996;D;3.26%;0.19%;INTC;Information Technology;0.032842521;;
5/11/1996;D;3.26%;0.19%;NKE;Consumer Discretionary;-0.013698425;;
5/11/1996;D;3.26%;0.19%;MDT;Health Care;0.02371524;;
5/11/1996;D;3.26%;0.19%;ADI;Information Technology;0.023923319;;
5/11/1996;D;3.26%;0.19%;CHTR;Information Technology;;;
5/11/1996;D;3.26%;0.19%;MMC;Financials;0.012879857;;
5/11/1996;D;3.26%;0.19%;SBUX;Consumer Discretionary;0.020560787;;
5/11/1996;D;3.26%;0.19%;PLD;Financials;;;
5/11/1996;D;3.26%;0.19%;BMY;Health Care;-0.018098837;;
5/11/1996;D;3.26%;0.19%;DE;Industrials;0.012383869;;
5/11/1996;D;3.26%;0.19%;LRCX;Information Technology;0.025773652;;
5/11/1996;D;3.26%;0.19%;ELV;Health Care;;;
5/11/1996;D;3.26%;0.19%;DELL;Information Technology;;;
5/11/1996;D;3.26%;0.19%;SHW;Consumer Discretionary;0.019370452;;
5/11/1996;D;3.26%;0.19%;SO;Utilities;0.005586059;;
5/11/1996;D;3.26%;0.19%;AMT;Financials;;;
5/11/1996;D;3.26%;0.19%;GEV;Energy;;;
5/11/1996;D;3.26%;0.19%;TT;Industrials;0.012157825;;
5/11/1996;D;3.26%;0.19%;KLAC;Information Technology;0.029556954;;
5/11/1996;D;3.26%;0.19%;MO;Consumer Staples;0.006730169;;
5/11/1996;D;3.26%;0.19%;REGN;Health Care;0;;
5/11/1996;D;3.26%;0.19%;CTAS;Industrials;-0.004273473;;
5/11/1996;D;3.26%;0.19%;WM;Industrials;-0.003787729;;
5/11/1996;D;3.26%;0.19%;ICE;Financials;;;
5/11/1996;D;3.26%;0.19%;HCA;Health Care;;;
5/11/1996;D;3.26%;0.19%;PH;Industrials;-0.013071427;;
5/11/1996;D;3.26%;0.19%;APH;Industrials;0.018635306;;
5/11/1996;D;3.26%;0.19%;CI;Health Care;0.011439457;;
5/11/1996;D;3.26%;0.19%;EQIX;Industrials;;;
5/11/1996;D;3.26%;0.19%;MDLZ;Consumer Staples;;;
5/11/1996;D;3.26%;0.19%;DUK;Utilities;0;;
5/11/1996;D;3.26%;0.19%;MCO;Financials;0;;
5/11/1996;D;3.26%;0.19%;ABNB;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;SNPS;Information Technology;0.01396648;;
5/11/1996;D;3.26%;0.19%;WELL;Industrials;0;;
5/11/1996;D;3.26%;0.19%;GD;Industrials;-0.009242005;;
5/11/1996;D;3.26%;0.19%;MSI;Information Technology;0.036312604;;
5/11/1996;D;3.26%;0.19%;PYPL;Information Technology;;;
5/11/1996;D;3.26%;0.19%;AON;Financials;-0.01935457;;
5/11/1996;D;3.26%;0.19%;CDNS;Information Technology;0.015037594;;
5/11/1996;D;3.26%;0.19%;CME;Financials;;;
5/11/1996;D;3.26%;0.19%;PNC;Financials;0.017241671;;
5/11/1996;D;3.26%;0.19%;CRWD;Information Technology;;;
5/11/1996;D;3.26%;0.19%;ITW;Industrials;0.008680897;;
5/11/1996;D;3.26%;0.19%;CMG;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;ZTS;Health Care;;;
5/11/1996;D;3.26%;0.19%;USB;Financials;0.002792754;;
5/11/1996;D;3.26%;0.19%;MAR;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;MCK;Health Care;-0.007537591;;
5/11/1996;D;3.26%;0.19%;NOC;Industrials;-0.009260027;;
5/11/1996;D;3.26%;0.19%;TDG;Industrials;;;
5/11/1996;D;3.26%;0.19%;CL;Consumer Staples;0.004059514;;
5/11/1996;D;3.26%;0.19%;EOG;Energy;0.005049908;;
5/11/1996;D;3.26%;0.19%;CEG;Energy;;;
5/11/1996;D;3.26%;0.19%;MMM;Industrials;0.019867514;;
5/11/1996;D;3.26%;0.19%;EMR;Industrials;0.035260825;;
5/11/1996;D;3.26%;0.19%;ECL;Materials;0.013559491;;
5/11/1996;D;3.26%;0.19%;COF;Financials;0.043649815;;
5/11/1996;D;3.26%;0.19%;ORLY;Consumer Discretionary;-0.007142857;;
5/11/1996;D;3.26%;0.19%;FTNT;Information Technology;;;
5/11/1996;D;3.26%;0.19%;FDX;Industrials;0;;
5/11/1996;D;3.26%;0.19%;CVS;Consumer Staples;0.009868493;;
5/11/1996;D;3.26%;0.19%;APD;Materials;0.019305048;;
5/11/1996;D;3.26%;0.19%;CSX;Industrials;-0.019499345;;
5/11/1996;D;3.26%;0.19%;TGT;Consumer Discretionary;-0.003597319;;
5/11/1996;D;3.26%;0.19%;CARR;Industrials;;;
5/11/1996;D;3.26%;0.19%;WMB;Energy;-0.012166035;;
5/11/1996;D;3.26%;0.19%;BDX;Health Care;0.008595973;;
5/11/1996;D;3.26%;0.19%;RSG;Industrials;;;
5/11/1996;D;3.26%;0.19%;ADSK;Information Technology;-0.008450954;;
5/11/1996;D;3.26%;0.19%;FCX;Materials;0;;
5/11/1996;D;3.26%;0.19%;AJG;Financials;-0.008474384;;
5/11/1996;D;3.26%;0.19%;OKE;Utilities;-0.004739717;;
5/11/1996;D;3.26%;0.19%;NSC;Industrials;-0.019283671;;
5/11/1996;D;3.26%;0.19%;GM;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;SLB;Energy;0;;
5/11/1996;D;3.26%;0.19%;ROP;Industrials;-0.005952623;;
5/11/1996;D;3.26%;0.19%;RCL;Consumer Discretionary;0.004761394;;
5/11/1996;D;3.26%;0.19%;HLT;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;DLR;Industrials;;;
5/11/1996;D;3.26%;0.19%;AFL;Financials;-0.006023746;;
5/11/1996;D;3.26%;0.19%;TFC;Financials;0.018657242;;
5/11/1996;D;3.26%;0.19%;PCAR;Industrials;0.044642914;;
5/11/1996;D;3.26%;0.19%;KMI;Energy;;;
5/11/1996;D;3.26%;0.19%;NXPI;Information Technology;;;
5/11/1996;D;3.26%;0.19%;PSA;Financials;0;;
5/11/1996;D;3.26%;0.19%;GWW;Industrials;0.03678924;;
5/11/1996;D;3.26%;0.19%;TRV;Financials;0.01388917;;
5/11/1996;D;3.26%;0.19%;SRE;Utilities;;;
5/11/1996;D;3.26%;0.19%;FICO;Information Technology;-0.009999584;;
5/11/1996;D;3.26%;0.19%;JCI;Consumer Discretionary;0.002500165;;
5/11/1996;D;3.26%;0.19%;MET;Financials;;;
5/11/1996;D;3.26%;0.19%;BK;Financials;0.03831407;;
5/11/1996;D;3.26%;0.19%;DHI;Consumer Discretionary;0;;
5/11/1996;D;3.26%;0.19%;CPRT;Consumer Discretionary;-0.013887962;;
5/11/1996;D;3.26%;0.19%;AMP;Financials;;;
5/11/1996;D;3.26%;0.19%;PAYX;Information Technology;0.012847614;;
5/11/1996;D;3.26%;0.19%;FANG;Energy;;;
5/11/1996;D;3.26%;0.19%;MNST;Consumer Staples;0.04761557;;
5/11/1996;D;3.26%;0.19%;AZO;Consumer Discretionary;-0.014925373;;
5/11/1996;D;3.26%;0.19%;PSX;Energy;;;
5/11/1996;D;3.26%;0.19%;ALL;Financials;0.002246947;;
5/11/1996;D;3.26%;0.19%;AEP;Utilities;0.005934038;;
5/11/1996;D;3.26%;0.19%;NEM;Materials;0;;
5/11/1996;D;3.26%;0.19%;O;Industrials;0.021391019;;
5/11/1996;D;3.26%;0.19%;LHX;Industrials;0.021869099;;
5/11/1996;D;3.26%;0.19%;MPC;Energy;;;
5/11/1996;D;3.26%;0.19%;COR;Consumer Discretionary;0.009036004;;
5/11/1996;D;3.26%;0.19%;CMI;Industrials;0.011834607;;
5/11/1996;D;3.26%;0.19%;PWR;Industrials;;;
5/11/1996;D;3.26%;0.19%;VST;Energy;;;
5/11/1996;D;3.26%;0.19%;D;Utilities;0.012986687;;
5/11/1996;D;3.26%;0.19%;ODFL;Industrials;0.042857312;;
5/11/1996;D;3.26%;0.19%;FAST;Industrials;-0.0028008;;
5/11/1996;D;3.26%;0.19%;ROST;Consumer Discretionary;-0.019553385;;
5/11/1996;D;3.26%;0.19%;FIS;Information Technology;;;
5/11/1996;D;3.26%;0.19%;AIG;Financials;0.004582023;;
5/11/1996;D;3.26%;0.19%;TEL;Information Technology;;;
5/11/1996;D;3.26%;0.19%;MSCI;Financials;;;
5/11/1996;D;3.26%;0.19%;LEN;Consumer Discretionary;0;;
5/11/1996;D;3.26%;0.19%;HWM;Industrials;;;
5/11/1996;D;3.26%;0.19%;CCI;Telecommunications Services;;;
5/11/1996;D;3.26%;0.19%;OXY;Energy;-0.010363063;;
5/11/1996;D;3.26%;0.19%;AXON;Information Technology;;;
5/11/1996;D;3.26%;0.19%;KVUE;Telecommunications Services;;;
5/11/1996;D;3.26%;0.19%;NDAQ;Financials;;;
5/11/1996;D;3.26%;0.19%;KDP;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;KMB;Consumer Staples;0.021248315;;
5/11/1996;D;3.26%;0.19%;AME;Industrials;0;;
5/11/1996;D;3.26%;0.19%;PCG;Utilities;0.010695653;;
5/11/1996;D;3.26%;0.19%;DFS;Financials;;;
5/11/1996;D;3.26%;0.19%;HES;Energy;-0.002314529;;
5/11/1996;D;3.26%;0.19%;F;Consumer Discretionary;0.003968772;;
5/11/1996;D;3.26%;0.19%;PRU;Financials;;;
5/11/1996;D;3.26%;0.19%;KR;Consumer Staples;0.016574751;;
5/11/1996;D;3.26%;0.19%;VLO;Energy;0;;
5/11/1996;D;3.26%;0.19%;PEG;Utilities;0.018518478;;
5/11/1996;D;3.26%;0.19%;STZ;Consumer Staples;0;;
5/11/1996;D;3.26%;0.19%;IT;Information Technology;0.092436999;;
5/11/1996;D;3.26%;0.19%;TRGP;Energy;;;
5/11/1996;D;3.26%;0.19%;GLW;Industrials;0.006493619;;
5/11/1996;D;3.26%;0.19%;CBRE;Industrials;;;
5/11/1996;D;3.26%;0.19%;EA;Information Technology;-0.013986017;;
5/11/1996;D;3.26%;0.19%;IR;Industrials;;;
5/11/1996;D;3.26%;0.19%;GRMN;Information Technology;;;
5/11/1996;D;3.26%;0.19%;VRSK;Information Technology;;;
5/11/1996;D;3.26%;0.19%;CTVA;Industrials;;;
5/11/1996;D;3.26%;0.19%;OTIS;Industrials;;;
5/11/1996;D;3.26%;0.19%;KHC;Consumer Staples;;;
5/11/1996;D;3.26%;0.19%;CTSH;Information Technology;;;
5/11/1996;D;3.26%;0.19%;IQV;Health Care;;;
5/11/1996;D;3.26%;0.19%;LULU;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;DAL;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;A;Health Care;;;
5/11/1996;D;3.26%;0.19%;GEHC;Health Care;;;
5/11/1996;D;3.26%;0.19%;MCHP;Information Technology;0.003546174;;
5/11/1996;D;3.26%;0.19%;EW;Health Care;;;
5/11/1996;D;3.26%;0.19%;XEL;Utilities;0.013089756;;
5/11/1996;D;3.26%;0.19%;VMC;Materials;-0.014492594;;
5/11/1996;D;3.26%;0.19%;ACGL;Financials;-0.034246795;;
5/11/1996;D;3.26%;0.19%;EXC;Utilities;0.028985371;;
5/11/1996;D;3.26%;0.19%;YUM;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;SYY;Consumer Staples;-0.007299014;;
5/11/1996;D;3.26%;0.19%;MLM;Materials;0.016393621;;
5/11/1996;D;3.26%;0.19%;NUE;Materials;-0.015625279;;
5/11/1996;D;3.26%;0.19%;MPWR;Information Technology;;;
5/11/1996;D;3.26%;0.19%;RMD;Health Care;-0.044117753;;
5/11/1996;D;3.26%;0.19%;LVS;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;GIS;Consumer Staples;-0.008620736;;
5/11/1996;D;3.26%;0.19%;EXR;Industrials;;;
5/11/1996;D;3.26%;0.19%;HSY;Consumer Staples;0.023076975;;
5/11/1996;D;3.26%;0.19%;HPQ;Information Technology;0.023188614;;
5/11/1996;D;3.26%;0.19%;IDXX;Health Care;-0.025641026;;
5/11/1996;D;3.26%;0.19%;MTB;Financials;0.007183717;;
5/11/1996;D;3.26%;0.19%;HUM;Health Care;-0.006993345;;
5/11/1996;D;3.26%;0.19%;WAB;Industrials;0.011363907;;
5/11/1996;D;3.26%;0.19%;HIG;Financials;0.005825452;;
5/11/1996;D;3.26%;0.19%;ED;Utilities;0.012766022;;
5/11/1996;D;3.26%;0.19%;EFX;Financials;0;;
5/11/1996;D;3.26%;0.19%;AVB;Financials;-0.004031894;;
5/11/1996;D;3.26%;0.19%;VICI;Industrials;;;
5/11/1996;D;3.26%;0.19%;DOW;Materials;;;
5/11/1996;D;3.26%;0.19%;RJF;Financials;0.030150825;;
5/11/1996;D;3.26%;0.19%;EIX;Utilities;-0.006289409;;
5/11/1996;D;3.26%;0.19%;BRO;Financials;-0.011961505;;
5/11/1996;D;3.26%;0.19%;ETR;Utilities;0.008967658;;
5/11/1996;D;3.26%;0.19%;WTW;Financials;;;
5/11/1996;D;3.26%;0.19%;CSGP;Information Technology;;;
5/11/1996;D;3.26%;0.19%;TTWO;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;FITB;Financials;0.021869035;;
5/11/1996;D;3.26%;0.19%;ROK;Industrials;-0.006787086;;
5/11/1996;D;3.26%;0.19%;WEC;Utilities;0.004504105;;
5/11/1996;D;3.26%;0.19%;TSCO;Consumer Discretionary;-0.017441586;;
5/11/1996;D;3.26%;0.19%;CNC;Health Care;;;
5/11/1996;D;3.26%;0.19%;XYL;Industrials;;;
5/11/1996;D;3.26%;0.19%;CCL;Consumer Discretionary;0.004219537;;
5/11/1996;D;3.26%;0.19%;ON;Information Technology;;;
5/11/1996;D;3.26%;0.19%;ANSS;Information Technology;0.020618557;;
5/11/1996;D;3.26%;0.19%;EBAY;Information Technology;;;
5/11/1996;D;3.26%;0.19%;CAH;Health Care;0.034754502;;
5/11/1996;D;3.26%;0.19%;PPG;Materials;0.002169615;;
5/11/1996;D;3.26%;0.19%;UAL;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;KEYS;Information Technology;;;
5/11/1996;D;3.26%;0.19%;HPE;Information Technology;;;
5/11/1996;D;3.26%;0.19%;NVR;Industrials;-0.006711409;;
5/11/1996;D;3.26%;0.19%;LYV;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;GPN;Information Technology;;;
5/11/1996;D;3.26%;0.19%;VTR;Financials;;;
5/11/1996;D;3.26%;0.19%;MTD;Health Care;;;
5/11/1996;D;3.26%;0.19%;K;Consumer Staples;-0.0038459;;
5/11/1996;D;3.26%;0.19%;EQR;Financials;0.016777814;;
5/11/1996;D;3.26%;0.19%;STT;Financials;0.027832942;;
5/11/1996;D;3.26%;0.19%;LYB;Materials;;;
5/11/1996;D;3.26%;0.19%;DOV;Industrials;0.014670309;;
5/11/1996;D;3.26%;0.19%;DXCM;Health Care;;;
5/11/1996;D;3.26%;0.19%;PHM;Consumer Discretionary;0.004716744;;
5/11/1996;D;3.26%;0.19%;SW;Industrials;;;
5/11/1996;D;3.26%;0.19%;DECK;Consumer Discretionary;0;;
5/11/1996;D;3.26%;0.19%;TYL;Information Technology;0;;
5/11/1996;D;3.26%;0.19%;CDW;Information Technology;;;
5/11/1996;D;3.26%;0.19%;AWK;Utilities;;;
5/11/1996;D;3.26%;0.19%;LDOS;Industrials;;;
5/11/1996;D;3.26%;0.19%;TROW;Financials;0.039007106;;
5/11/1996;D;3.26%;0.19%;VLTO;Industrials;;;
5/11/1996;D;3.26%;0.19%;FTV;Industrials;;;
5/11/1996;D;3.26%;0.19%;CHD;Consumer Staples;-0.011236123;;
5/11/1996;D;3.26%;0.19%;HAL;Energy;-0.006726364;;
5/11/1996;D;3.26%;0.19%;DVN;Energy;0.014492687;;
5/11/1996;D;3.26%;0.19%;CPAY;Information Technology;;;
5/11/1996;D;3.26%;0.19%;NTAP;Information Technology;0;;
5/11/1996;D;3.26%;0.19%;BIIB;Health Care;-0.056250005;;
5/11/1996;D;3.26%;0.19%;HUBB;Industrials;-0.008954945;;
5/11/1996;D;3.26%;0.19%;GDDY;Information Technology;;;
5/11/1996;D;3.26%;0.19%;ADM;Consumer Staples;0.040229578;;
5/11/1996;D;3.26%;0.19%;SYF;Financials;;;
5/11/1996;D;3.26%;0.19%;EQT;Utilities;0.013043718;;
5/11/1996;D;3.26%;0.19%;PPL;Utilities;0.015872763;;
5/11/1996;D;3.26%;0.19%;DTE;Utilities;0.016393271;;
5/11/1996;D;3.26%;0.19%;ROL;Consumer Discretionary;0;;
5/11/1996;D;3.26%;0.19%;SBAC;Industrials;;;
5/11/1996;D;3.26%;0.19%;AEE;Utilities;;;
5/11/1996;D;3.26%;0.19%;WDC;Information Technology;0.032419131;;
5/11/1996;D;3.26%;0.19%;FE;Utilities;;;
5/11/1996;D;3.26%;0.19%;IFF;Materials;0.00598845;;
5/11/1996;D;3.26%;0.19%;EXPE;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;WST;Health Care;-0.013513075;;
5/11/1996;D;3.26%;0.19%;RF;Financials;0.002531712;;
5/11/1996;D;3.26%;0.19%;CINF;Financials;0.00873347;;
5/11/1996;D;3.26%;0.19%;WY;Financials;-0.008380313;;
5/11/1996;D;3.26%;0.19%;PTC;Information Technology;0.051813472;;
5/11/1996;D;3.26%;0.19%;WRB;Financials;0.012195263;;
5/11/1996;D;3.26%;0.19%;EL;Consumer Staples;0.008621197;;
5/11/1996;D;3.26%;0.19%;STLD;Materials;;;
5/11/1996;D;3.26%;0.19%;WAT;Health Care;-0.008163265;;
5/11/1996;D;3.26%;0.19%;TDY;Industrials;;;
5/11/1996;D;3.26%;0.19%;WBD;Telecommunications Services;;;
5/11/1996;D;3.26%;0.19%;ES;Utilities;0.068181401;;
5/11/1996;D;3.26%;0.19%;ATO;Utilities;-0.015956991;;
5/11/1996;D;3.26%;0.19%;STX;Information Technology;;;
5/11/1996;D;3.26%;0.19%;STE;Health Care;-0.003389647;;
5/11/1996;D;3.26%;0.19%;PKG;Materials;;;
5/11/1996;D;3.26%;0.19%;ZBH;Health Care;;;
5/11/1996;D;3.26%;0.19%;NTRS;Financials;-0.005415197;;
5/11/1996;D;3.26%;0.19%;MKC;Consumer Staples;0.010362645;;
5/11/1996;D;3.26%;0.19%;TSN;Consumer Staples;0;;
5/11/1996;D;3.26%;0.19%;FSLR;Industrials;;;
5/11/1996;D;3.26%;0.19%;COO;Health Care;0.017543976;;
5/11/1996;D;3.26%;0.19%;INVH;Industrials;;;
5/11/1996;D;3.26%;0.19%;CBOE;Financials;;;
5/11/1996;D;3.26%;0.19%;ZBRA;Information Technology;-0.008403401;;
5/11/1996;D;3.26%;0.19%;BLDR;Materials;;;
5/11/1996;D;3.26%;0.19%;CLX;Consumer Staples;-0.002304193;;
5/11/1996;D;3.26%;0.19%;OMC;Consumer Discretionary;-0.005221997;;
5/11/1996;D;3.26%;0.19%;LH;Health Care;0.038461465;;
5/11/1996;D;3.26%;0.19%;CFG;Financials;;;
5/11/1996;D;3.26%;0.19%;CMS;Utilities;0.011904457;;
5/11/1996;D;3.26%;0.19%;IP;Materials;-0.005814163;;
5/11/1996;D;3.26%;0.19%;ARE;Industrials;;;
5/11/1996;D;3.26%;0.19%;ERIE;Financials;0.048000171;;
5/11/1996;D;3.26%;0.19%;NRG;Utilities;;;
5/11/1996;D;3.26%;0.19%;CNP;Utilities;0.010810583;;
5/11/1996;D;3.26%;0.19%;DRI;Consumer Discretionary;0;;
5/11/1996;D;3.26%;0.19%;FOX;Telecommunications Services;;;
5/11/1996;D;3.26%;0.19%;FOXA;Telecommunications Services;;;
5/11/1996;D;3.26%;0.19%;ESS;Industrials;0.028846167;;
5/11/1996;D;3.26%;0.19%;PFG;Financials;;;
5/11/1996;D;3.26%;0.19%;JBHT;Industrials;-0.016948868;;
5/11/1996;D;3.26%;0.19%;BBY;Consumer Discretionary;0.040650808;;
5/11/1996;D;3.26%;0.19%;BF-B;Consumer Staples;0;;
5/11/1996;D;3.26%;0.19%;LUV;Industrials;-0.005347269;;
5/11/1996;D;3.26%;0.19%;SNA;Consumer Discretionary;0.003890984;;
5/11/1996;D;3.26%;0.19%;MOH;Health Care;;;
5/11/1996;D;3.26%;0.19%;PODD;Health Care;;;
5/11/1996;D;3.26%;0.19%;MAA;Industrials;0.004950045;;
5/11/1996;D;3.26%;0.19%;HOLX;Health Care;-0.096256684;;
5/11/1996;D;3.26%;0.19%;GEN;Information Technology;0.018987728;;
5/11/1996;D;3.26%;0.19%;J;Industrials;0;;
5/11/1996;D;3.26%;0.19%;ULTA;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;FDS;Information Technology;0.005208697;;
5/11/1996;D;3.26%;0.19%;CTRA;Energy;0.007873533;;
5/11/1996;D;3.26%;0.19%;L;Financials;0.004573352;;
5/11/1996;D;3.26%;0.19%;TER;Information Technology;0.022059266;;
5/11/1996;D;3.26%;0.19%;BALL;Materials;0;;
5/11/1996;D;3.26%;0.19%;DGX;Health Care;;;
5/11/1996;D;3.26%;0.19%;TRMB;Information Technology;-0.009523664;;
5/11/1996;D;3.26%;0.19%;BAX;Health Care;0.012120997;;
5/11/1996;D;3.26%;0.19%;VRSN;Information Technology;;;
5/11/1996;D;3.26%;0.19%;MAS;Industrials;-0.007722482;;
5/11/1996;D;3.26%;0.19%;NWS;Telecommunications Services;;;
5/11/1996;D;3.26%;0.19%;NWSA;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;IEX;Industrials;0.006689004;;
5/11/1996;D;3.26%;0.19%;PNR;Industrials;0.009950497;;
5/11/1996;D;3.26%;0.19%;GPC;Consumer Discretionary;0.008546921;;
5/11/1996;D;3.26%;0.19%;EXPD;Industrials;0.005970486;;
5/11/1996;D;3.26%;0.19%;KIM;Financials;0.004310556;;
5/11/1996;D;3.26%;0.19%;NI;Utilities;0.006535931;;
5/11/1996;D;3.26%;0.19%;HRL;Consumer Staples;-0.005207759;;
5/11/1996;D;3.26%;0.19%;AVY;Industrials;0.007662293;;
5/11/1996;D;3.26%;0.19%;ALGN;Health Care;;;
5/11/1996;D;3.26%;0.19%;TXT;Industrials;0.001422386;;
5/11/1996;D;3.26%;0.19%;DOC;Industrials;0.017793529;;
5/11/1996;D;3.26%;0.19%;INCY;Health Care;-0.012578616;;
5/11/1996;D;3.26%;0.19%;MRO;Energy;0.028735411;;
5/11/1996;D;3.26%;0.19%;DPZ;Consumer Discretionary;;;
5/11/1996;D;3.26%;0.19%;EG;Consumer Discretionary;0.029411765;;
5/11/1996;D;3.26%;0.19%;VTRS;Financials;0.008474479;;
5/11/1996;D;3.26%;0.19%;JBL;Information Technology;0;;
5/11/1996;D;3.26%;0.19%;NDSN;Industrials;-0.006787233;;
5/11/1996;D;3.26%;0.19%;RVTY;Health Care;0;;
5/11/1996;D;3.26%;0.19%;LNT;Utilities;0;;
5/11/1996;D;3.26%;0.19%;AMCR;Materials;;;
5/11/1996;D;3.26%;0.19%;UDR;Industrials;0;;
5/11/1996;D;3.26%;0.19%;CF;Materials;;;
5/11/1996;D;3.26%;0.19%;EVRG;Utilities;0.008163479;;
5/11/1996;D;3.26%;0.19%;SMCI;Information Technology;;;
5/11/1996;D;3.26%;0.19%;SWKS;Information Technology;0.081966861;;
5/11/1996;D;3.26%;0.19%;POOL;Consumer Discretionary;0.05555531;;
5/11/1996;D;3.26%;0.19%;FFIV;Information Technology;;;
